submission_id;question_id;module_id;teacher;option_id;answer_value
74;12;71;Joey B. F.;29;
74;13;71;Joey B. F.;39;
74;14;71;Joey B. F.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
74;11;71;Robert R.;24;
74;12;71;Robert R.;30;
74;13;71;Robert R.;32;
74;13;71;Robert R.;35;
74;14;71;Robert R.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
74;15;71;Robert R.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
74;11;71;Hannah G.;24;
74;12;71;Hannah G.;31;
74;13;71;Hannah G.;33;
74;13;71;Hannah G.;36;
74;13;71;Hannah G.;39;
74;14;71;Hannah G.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
74;15;71;Hannah G.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
74;11;72;Sonia T.;24;
74;12;72;Sonia T.;28;
74;16;72;Sonia T.;;Le cours est bien structuré et les exemples facilitent la compréhension.
74;11;72;Sylvie M.;25;
74;11;73;Valentin B.;24;
74;12;73;Valentin B.;27;
74;11;74;Abdoul Salam D.;25;
74;11;75;Guillaume D.;24;
74;12;75;Guillaume D.;31;
74;13;75;Guillaume D.;35;
74;13;75;Guillaume D.;38;
74;13;75;Guillaume D.;33;
74;14;75;Guillaume D.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
74;15;75;Guillaume D.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
74;11;76;Domenico M.;24;
74;12;76;Domenico M.;30;
74;13;76;Domenico M.;38;
74;13;76;Domenico M.;33;
74;14;76;Domenico M.;;La progression entre les séances manque parfois de continuité.
74;15;76;Domenico M.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
74;11;77;Abelle C.;24;
74;12;77;Abelle C.;29;
74;13;77;Abelle C.;33;
74;14;77;Abelle C.;;Le volume de contenu est important par rapport au temps disponible en cours.
74;11;77;Antoine G.;24;
74;12;77;Antoine G.;30;
74;13;77;Antoine G.;34;
74;13;77;Antoine G.;37;
74;14;77;Antoine G.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
74;15;77;Antoine G.;;La partie appliquée du module est motivante et enrichissante.
74;11;78;Olivier D.;24;
74;12;78;Olivier D.;28;
74;16;78;Olivier D.;;Les objectifs sont clairement annoncés et la progression est cohérente.
74;11;79;Xavier C.;24;
74;12;79;Xavier C.;28;
74;16;79;Xavier C.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
74;11;80;Louis G.;24;
74;12;80;Louis G.;26;
74;16;80;Louis G.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
74;17;;;;3
75;1;;;1;
75;5;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
75;6;;;14;
75;10;;;;La formation propose des projets concrets qui permettent d'appliquer les notions étudiées.
75;11;61;Théo B.;25;
75;11;62;Xavier C.;24;
75;12;62;Xavier C.;27;
75;11;63;Xavier C.;24;
75;12;63;Xavier C.;26;
75;16;63;Xavier C.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
75;11;64;Thalita D.;24;
75;12;64;Thalita D.;31;
75;13;64;Thalita D.;39;
75;13;64;Thalita D.;34;
75;13;64;Thalita D.;37;
75;14;64;Thalita D.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
75;15;64;Thalita D.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
75;11;65;Maksim K.;25;
75;11;66;Enzo F.;24;
75;12;66;Enzo F.;29;
75;13;66;Enzo F.;37;
75;14;66;Enzo F.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
75;11;67;Cédrine M.;24;
75;12;67;Cédrine M.;28;
75;16;67;Cédrine M.;;Le projet du module est concret et donne du sens aux notions théoriques.
75;11;67;Daniel B.;25;
75;11;68;Florian L.;24;
75;12;68;Florian L.;27;
75;11;69;Issame B.;25;
75;11;70;Ikram C.;24;
75;12;70;Ikram C.;31;
75;13;70;Ikram C.;33;
75;13;70;Ikram C.;36;
75;13;70;Ikram C.;39;
75;14;70;Ikram C.;;Le volume de contenu est important par rapport au temps disponible en cours.
75;15;70;Ikram C.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
75;11;71;Joey B. F.;24;
75;12;71;Joey B. F.;30;
75;13;71;Joey B. F.;36;
75;13;71;Joey B. F.;39;
75;14;71;Joey B. F.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
75;15;71;Joey B. F.;;La partie appliquée du module est motivante et enrichissante.
75;11;71;Robert R.;25;
75;11;71;Hannah G.;24;
75;12;71;Hannah G.;26;
75;16;71;Hannah G.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
75;11;72;Sonia T.;24;
75;12;72;Sonia T.;29;
75;13;72;Sonia T.;39;
75;14;72;Sonia T.;;La préparation de l'évaluation pourrait être davantage structurée.
75;11;72;Sylvie M.;24;
75;12;72;Sylvie M.;30;
75;13;72;Sylvie M.;32;
75;13;72;Sylvie M.;35;
75;14;72;Sylvie M.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
75;15;72;Sylvie M.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
75;11;73;Valentin B.;25;
75;11;74;Abdoul Salam D.;24;
75;12;74;Abdoul Salam D.;27;
75;11;75;Guillaume D.;24;
75;12;75;Guillaume D.;26;
75;16;75;Guillaume D.;;Le cours est bien structuré et les exemples facilitent la compréhension.
75;11;76;Domenico M.;24;
75;12;76;Domenico M.;31;
75;13;76;Domenico M.;35;
75;13;76;Domenico M.;38;
75;13;76;Domenico M.;33;
75;14;76;Domenico M.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
75;15;76;Domenico M.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
75;11;77;Abelle C.;25;
75;11;77;Antoine G.;24;
75;12;77;Antoine G.;31;
75;13;77;Antoine G.;39;
75;13;77;Antoine G.;34;
75;13;77;Antoine G.;37;
75;14;77;Antoine G.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
75;15;77;Antoine G.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
75;11;78;Luigi N.;24;
75;12;78;Luigi N.;30;
75;13;78;Luigi N.;34;
75;13;78;Luigi N.;37;
75;14;78;Luigi N.;;La progression entre les séances manque parfois de continuité.
75;15;78;Luigi N.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
75;11;79;Thalita D.;24;
75;12;79;Thalita D.;28;
75;16;79;Thalita D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
75;11;80;Louis G.;24;
75;12;80;Louis G.;27;
75;17;;;;10
76;1;;;4;
76;2;;;9;
76;2;;;11;
76;3;;;;Certaines démarches administratives pourraient être plus rapides et plus claires.
76;4;;;;Les espaces communs sont agréables et favorisent les échanges.
76;6;;;17;
76;7;;;20;
76;7;;;21;
76;7;;;22;
76;8;;;;Certains objectifs pédagogiques mériteraient d'être présentés plus clairement.
76;9;;;;Les intervenants partagent des exemples professionnels utiles et motivants.
76;11;61;Théo B.;24;
76;12;61;Théo B.;29;
76;13;61;Théo B.;35;
76;14;61;Théo B.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
76;11;62;Xavier C.;24;
76;12;62;Xavier C.;28;
76;16;62;Xavier C.;;Les supports sont complets et restent utiles pour travailler en autonomie.
76;11;63;Xavier C.;24;
76;12;63;Xavier C.;27;
76;11;64;Thalita D.;25;
76;11;65;Maksim K.;24;
76;12;65;Maksim K.;31;
76;13;65;Maksim K.;39;
76;13;65;Maksim K.;34;
76;13;65;Maksim K.;37;
76;14;65;Maksim K.;;La préparation de l'évaluation pourrait être davantage structurée.
76;15;65;Maksim K.;;Les ressources complémentaires permettent de progresser après les séances.
76;11;66;Enzo F.;24;
76;12;66;Enzo F.;30;
76;13;66;Enzo F.;34;
76;13;66;Enzo F.;37;
76;14;66;Enzo F.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
76;15;66;Enzo F.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
76;11;67;Cédrine M.;24;
76;12;67;Cédrine M.;29;
76;13;67;Cédrine M.;37;
76;14;67;Cédrine M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
76;11;67;Daniel B.;24;
76;12;67;Daniel B.;30;
76;13;67;Daniel B.;38;
76;13;67;Daniel B.;33;
76;14;67;Daniel B.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
76;15;67;Daniel B.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
76;11;68;Florian L.;25;
76;11;69;Issame B.;24;
76;12;69;Issame B.;27;
76;11;70;Ikram C.;24;
76;12;70;Ikram C.;26;
76;16;70;Ikram C.;;Le projet du module est concret et donne du sens aux notions théoriques.
76;11;71;Joey B. F.;24;
76;12;71;Joey B. F.;31;
76;13;71;Joey B. F.;33;
76;13;71;Joey B. F.;36;
76;13;71;Joey B. F.;39;
76;14;71;Joey B. F.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
76;15;71;Joey B. F.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
76;11;71;Robert R.;24;
76;12;71;Robert R.;26;
76;16;71;Robert R.;;Les supports sont complets et restent utiles pour travailler en autonomie.
76;11;71;Hannah G.;24;
76;12;71;Hannah G.;27;
76;11;72;Sonia T.;25;
76;11;72;Sylvie M.;24;
76;12;72;Sylvie M.;31;
76;13;72;Sylvie M.;37;
76;13;72;Sylvie M.;32;
76;13;72;Sylvie M.;35;
76;14;72;Sylvie M.;;Le volume de contenu est important par rapport au temps disponible en cours.
76;15;72;Sylvie M.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
76;11;73;Valentin B.;24;
76;12;73;Valentin B.;29;
76;13;73;Valentin B.;39;
76;14;73;Valentin B.;;Le volume de contenu est important par rapport au temps disponible en cours.
76;11;74;Abdoul Salam D.;24;
76;12;74;Abdoul Salam D.;28;
76;16;74;Abdoul Salam D.;;Les objectifs sont clairement annoncés et la progression est cohérente.
76;11;75;Guillaume D.;24;
76;12;75;Guillaume D.;27;
76;11;76;Domenico M.;25;
76;11;77;Abelle C.;24;
76;12;77;Abelle C.;31;
76;13;77;Abelle C.;35;
76;13;77;Abelle C.;38;
76;13;77;Abelle C.;33;
76;14;77;Abelle C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
76;15;77;Abelle C.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
76;11;77;Antoine G.;24;
76;12;77;Antoine G.;26;
76;16;77;Antoine G.;;Le cours est bien structuré et les exemples facilitent la compréhension.
76;11;78;Olivier D.;24;
76;12;78;Olivier D.;30;
76;13;78;Olivier D.;38;
76;13;78;Olivier D.;33;
76;14;78;Olivier D.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
76;15;78;Olivier D.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
76;11;79;;25;
76;11;80;Louis G.;25;
76;17;;;;6
77;1;;;3;
77;5;;;;Les espaces communs sont agréables et favorisent les échanges.
77;6;;;16;
77;10;;;;Les travaux en groupe développent efficacement l'autonomie et la communication.
77;11;61;Théo B.;24;
77;12;61;Théo B.;30;
77;13;61;Théo B.;32;
77;13;61;Théo B.;35;
77;14;61;Théo B.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
77;15;61;Théo B.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
77;11;62;Xavier C.;24;
77;12;62;Xavier C.;29;
77;13;62;Xavier C.;35;
77;14;62;Xavier C.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
77;11;63;Xavier C.;25;
77;11;64;Thalita D.;24;
77;12;64;Thalita D.;27;
77;11;65;Maksim K.;24;
77;12;65;Maksim K.;26;
77;16;65;Maksim K.;;Les supports sont complets et restent utiles pour travailler en autonomie.
77;11;66;Enzo F.;24;
77;12;66;Enzo F.;31;
77;13;66;Enzo F.;39;
77;13;66;Enzo F.;34;
77;13;66;Enzo F.;37;
77;14;66;Enzo F.;;Le volume de contenu est important par rapport au temps disponible en cours.
77;15;66;Enzo F.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
77;11;67;Cédrine M.;25;
77;11;67;Daniel B.;24;
77;12;67;Daniel B.;31;
77;13;67;Daniel B.;35;
77;13;67;Daniel B.;38;
77;13;67;Daniel B.;33;
77;14;67;Daniel B.;;La préparation de l'évaluation pourrait être davantage structurée.
77;15;67;Daniel B.;;Les ressources complémentaires permettent de progresser après les séances.
77;11;68;Florian L.;24;
77;12;68;Florian L.;29;
77;13;68;Florian L.;37;
77;14;68;Florian L.;;La préparation de l'évaluation pourrait être davantage structurée.
77;11;69;Issame B.;24;
77;12;69;Issame B.;28;
77;16;69;Issame B.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
77;11;70;Ikram C.;24;
77;12;70;Ikram C.;27;
77;11;71;Joey B. F.;25;
77;11;71;Robert R.;24;
77;12;71;Robert R.;27;
77;11;71;Hannah G.;25;
77;11;72;Sonia T.;24;
77;12;72;Sonia T.;31;
77;13;72;Sonia T.;33;
77;13;72;Sonia T.;36;
77;13;72;Sonia T.;39;
77;14;72;Sonia T.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
77;15;72;Sonia T.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
77;11;72;Sylvie M.;24;
77;12;72;Sylvie M.;26;
77;16;72;Sylvie M.;;Le projet du module est concret et donne du sens aux notions théoriques.
77;11;73;Valentin B.;24;
77;12;73;Valentin B.;30;
77;13;73;Valentin B.;36;
77;13;73;Valentin B.;39;
77;14;73;Valentin B.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
77;15;73;Valentin B.;;Les exemples professionnels donnent du sens aux notions étudiées.
77;11;74;Abdoul Salam D.;24;
77;12;74;Abdoul Salam D.;29;
77;13;74;Abdoul Salam D.;39;
77;14;74;Abdoul Salam D.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
77;11;75;Guillaume D.;25;
77;11;76;Domenico M.;24;
77;12;76;Domenico M.;27;
77;11;77;Abelle C.;24;
77;12;77;Abelle C.;26;
77;16;77;Abelle C.;;Les objectifs sont clairement annoncés et la progression est cohérente.
77;11;77;Antoine G.;25;
77;11;78;;25;
77;11;79;Thalita D.;24;
77;12;79;Thalita D.;30;
77;13;79;Thalita D.;38;
77;13;79;Thalita D.;33;
77;14;79;Thalita D.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
77;15;79;Thalita D.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
77;11;80;Louis G.;24;
77;12;80;Louis G.;29;
77;13;80;Louis G.;33;
77;14;80;Louis G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
77;17;;;;8
78;1;;;2;
78;5;;;;Le personnel reste accueillant et disponible lorsque nous avons besoin d'aide.
78;6;;;15;
78;10;;;;Les intervenants partagent des exemples professionnels utiles et motivants.
78;11;61;Théo B.;24;
78;12;61;Théo B.;31;
78;13;61;Théo B.;37;
78;13;61;Théo B.;32;
78;13;61;Théo B.;35;
78;14;61;Théo B.;;La préparation de l'évaluation pourrait être davantage structurée.
78;15;61;Théo B.;;Les ressources complémentaires permettent de progresser après les séances.
78;11;62;Xavier C.;25;
78;11;63;Xavier C.;24;
78;12;63;Xavier C.;29;
78;13;63;Xavier C.;35;
78;14;63;Xavier C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
78;11;64;Thalita D.;24;
78;12;64;Thalita D.;28;
78;16;64;Thalita D.;;Le cours est bien structuré et les exemples facilitent la compréhension.
78;11;65;Maksim K.;24;
78;12;65;Maksim K.;27;
78;11;66;Enzo F.;25;
78;11;67;Cédrine M.;24;
78;12;67;Cédrine M.;31;
78;13;67;Cédrine M.;39;
78;13;67;Cédrine M.;34;
78;13;67;Cédrine M.;37;
78;14;67;Cédrine M.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
78;15;67;Cédrine M.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
78;11;67;Daniel B.;24;
78;12;67;Daniel B.;26;
78;16;67;Daniel B.;;Les supports sont complets et restent utiles pour travailler en autonomie.
78;11;68;Florian L.;24;
78;12;68;Florian L.;30;
78;13;68;Florian L.;34;
78;13;68;Florian L.;37;
78;14;68;Florian L.;;La progression entre les séances manque parfois de continuité.
78;15;68;Florian L.;;Le contenu apporte des compétences pertinentes pour les futurs projets.
78;11;69;Issame B.;24;
78;12;69;Issame B.;29;
78;13;69;Issame B.;37;
78;14;69;Issame B.;;Le volume de contenu est important par rapport au temps disponible en cours.
78;11;70;Ikram C.;25;
78;11;71;Joey B. F.;24;
78;12;71;Joey B. F.;27;
78;11;71;Robert R.;24;
78;12;71;Robert R.;28;
78;16;71;Robert R.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
78;11;71;Hannah G.;24;
78;12;71;Hannah G.;29;
78;13;71;Hannah G.;37;
78;14;71;Hannah G.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
78;11;72;Sonia T.;24;
78;12;72;Sonia T.;26;
78;16;72;Sonia T.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
78;11;72;Sylvie M.;25;
78;11;73;Valentin B.;24;
78;12;73;Valentin B.;31;
78;13;73;Valentin B.;33;
78;13;73;Valentin B.;36;
78;13;73;Valentin B.;39;
78;14;73;Valentin B.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
78;15;73;Valentin B.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
78;11;74;Abdoul Salam D.;25;
78;11;75;Guillaume D.;24;
78;12;75;Guillaume D.;29;
78;13;75;Guillaume D.;39;
78;14;75;Guillaume D.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
78;11;76;Domenico M.;24;
78;12;76;Domenico M.;28;
78;16;76;Domenico M.;;Le projet du module est concret et donne du sens aux notions théoriques.
78;11;77;Abelle C.;24;
78;12;77;Abelle C.;27;
78;11;77;Antoine G.;24;
78;12;77;Antoine G.;28;
78;16;77;Antoine G.;;Les supports sont complets et restent utiles pour travailler en autonomie.
78;11;78;Olivier D.;24;
78;12;78;Olivier D.;26;
78;16;78;Olivier D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
78;11;79;Xavier C.;24;
78;12;79;Xavier C.;26;
78;16;79;Xavier C.;;Les objectifs sont clairement annoncés et la progression est cohérente.
78;11;80;Louis G.;24;
78;12;80;Louis G.;30;
78;13;80;Louis G.;38;
78;13;80;Louis G.;33;
78;14;80;Louis G.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
78;15;80;Louis G.;;La partie appliquée du module est motivante et enrichissante.
78;17;;;;9
79;1;;;5;
79;2;;;12;
79;2;;;7;
79;3;;;;L'organisation de quelques services du campus pourrait être simplifiée.
79;4;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
79;6;;;18;
79;7;;;23;
79;7;;;20;
79;7;;;21;
79;8;;;;Quelques consignes arrivent tardivement et compliquent l'organisation personnelle.
79;9;;;;La diversité des modules donne une vision complète des métiers du numérique.
79;11;61;Théo B.;25;
79;11;62;Xavier C.;24;
79;12;62;Xavier C.;31;
79;13;62;Xavier C.;37;
79;13;62;Xavier C.;32;
79;13;62;Xavier C.;35;
79;14;62;Xavier C.;;Le volume de contenu est important par rapport au temps disponible en cours.
79;15;62;Xavier C.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
79;11;63;Xavier C.;24;
79;12;63;Xavier C.;30;
79;13;63;Xavier C.;32;
79;13;63;Xavier C.;35;
79;14;63;Xavier C.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
79;15;63;Xavier C.;;La partie appliquée du module est motivante et enrichissante.
79;11;64;Thalita D.;24;
79;12;64;Thalita D.;29;
79;13;64;Thalita D.;35;
79;14;64;Thalita D.;;La préparation de l'évaluation pourrait être davantage structurée.
79;11;65;Maksim K.;25;
79;11;66;Enzo F.;24;
79;12;66;Enzo F.;27;
79;11;67;Cédrine M.;24;
79;12;67;Cédrine M.;26;
79;16;67;Cédrine M.;;Le cours est bien structuré et les exemples facilitent la compréhension.
79;11;67;Daniel B.;25;
79;11;68;Florian L.;24;
79;12;68;Florian L.;31;
79;13;68;Florian L.;39;
79;13;68;Florian L.;34;
79;13;68;Florian L.;37;
79;14;68;Florian L.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
79;15;68;Florian L.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
79;11;69;Issame B.;25;
79;11;70;Ikram C.;24;
79;12;70;Ikram C.;29;
79;13;70;Ikram C.;37;
79;14;70;Ikram C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
79;11;71;Joey B. F.;24;
79;12;71;Joey B. F.;28;
79;16;71;Joey B. F.;;Les supports sont complets et restent utiles pour travailler en autonomie.
79;11;71;Robert R.;25;
79;11;71;Hannah G.;24;
79;12;71;Hannah G.;30;
79;13;71;Hannah G.;34;
79;13;71;Hannah G.;37;
79;14;71;Hannah G.;;Des exemples supplémentaires aideraient à mieux comprendre les concepts difficiles.
79;15;71;Hannah G.;;La partie appliquée du module est motivante et enrichissante.
79;11;72;Sonia T.;24;
79;12;72;Sonia T.;27;
79;11;72;Sylvie M.;24;
79;12;72;Sylvie M.;28;
79;16;72;Sylvie M.;;Les objectifs sont clairement annoncés et la progression est cohérente.
79;11;73;Valentin B.;25;
79;11;74;Abdoul Salam D.;24;
79;12;74;Abdoul Salam D.;31;
79;13;74;Abdoul Salam D.;33;
79;13;74;Abdoul Salam D.;36;
79;13;74;Abdoul Salam D.;39;
79;14;74;Abdoul Salam D.;;La préparation de l'évaluation pourrait être davantage structurée.
79;15;74;Abdoul Salam D.;;Les ressources complémentaires permettent de progresser après les séances.
79;11;75;Guillaume D.;24;
79;12;75;Guillaume D.;30;
79;13;75;Guillaume D.;36;
79;13;75;Guillaume D.;39;
79;14;75;Guillaume D.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
79;15;75;Guillaume D.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
79;11;76;Domenico M.;24;
79;12;76;Domenico M.;29;
79;13;76;Domenico M.;39;
79;14;76;Domenico M.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
79;11;77;Abelle C.;25;
79;11;77;Antoine G.;24;
79;12;77;Antoine G.;29;
79;13;77;Antoine G.;35;
79;14;77;Antoine G.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
79;11;78;Luigi N.;24;
79;12;78;Luigi N.;28;
79;16;78;Luigi N.;;Le projet du module est concret et donne du sens aux notions théoriques.
79;11;79;Thalita D.;24;
79;12;79;Thalita D.;26;
79;16;79;Thalita D.;;Le projet du module est concret et donne du sens aux notions théoriques.
79;11;80;Louis G.;24;
79;12;80;Louis G.;31;
79;13;80;Louis G.;35;
79;13;80;Louis G.;38;
79;13;80;Louis G.;33;
79;14;80;Louis G.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
79;15;80;Louis G.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
79;17;;;;5
80;1;;;1;
80;5;;;;L'ambiance entre les étudiants est conviviale et facilite l'intégration.
80;6;;;14;
80;10;;;;La formation propose des projets concrets qui permettent d'appliquer les notions étudiées.
80;11;61;Théo B.;24;
80;12;61;Théo B.;27;
80;11;62;Xavier C.;24;
80;12;62;Xavier C.;26;
80;16;62;Xavier C.;;Le projet du module est concret et donne du sens aux notions théoriques.
80;11;63;Xavier C.;24;
80;12;63;Xavier C.;31;
80;13;63;Xavier C.;37;
80;13;63;Xavier C.;32;
80;13;63;Xavier C.;35;
80;14;63;Xavier C.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
80;15;63;Xavier C.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
80;11;64;Thalita D.;25;
80;11;65;Maksim K.;24;
80;12;65;Maksim K.;29;
80;13;65;Maksim K.;35;
80;14;65;Maksim K.;;Le volume de contenu est important par rapport au temps disponible en cours.
80;11;66;Enzo F.;24;
80;12;66;Enzo F.;28;
80;16;66;Enzo F.;;Les objectifs sont clairement annoncés et la progression est cohérente.
80;11;67;Cédrine M.;24;
80;12;67;Cédrine M.;27;
80;11;67;Daniel B.;24;
80;12;67;Daniel B.;28;
80;16;67;Daniel B.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
80;11;68;Florian L.;25;
80;11;69;Issame B.;24;
80;12;69;Issame B.;31;
80;13;69;Issame B.;39;
80;13;69;Issame B.;34;
80;13;69;Issame B.;37;
80;14;69;Issame B.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
80;15;69;Issame B.;;Le sujet du module reste intéressant et utile pour la suite du cursus.
80;11;70;Ikram C.;24;
80;12;70;Ikram C.;30;
80;13;70;Ikram C.;34;
80;13;70;Ikram C.;37;
80;14;70;Ikram C.;;Le rythme est parfois trop rapide pour assimiler correctement toutes les notions.
80;15;70;Ikram C.;;Les supports fournissent une bonne base pour approfondir le cours en autonomie.
80;11;71;Joey B. F.;24;
80;12;71;Joey B. F.;29;
80;13;71;Joey B. F.;37;
80;14;71;Joey B. F.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
80;11;71;Robert R.;24;
80;12;71;Robert R.;30;
80;13;71;Robert R.;38;
80;13;71;Robert R.;33;
80;14;71;Robert R.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
80;15;71;Robert R.;;Les exemples professionnels donnent du sens aux notions étudiées.
80;11;71;Hannah G.;24;
80;12;71;Hannah G.;31;
80;13;71;Hannah G.;39;
80;13;71;Hannah G.;34;
80;13;71;Hannah G.;37;
80;14;71;Hannah G.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
80;15;71;Hannah G.;;Les séances pratiques favorisent l'apprentissage par l'expérimentation.
80;11;72;Sonia T.;25;
80;11;72;Sylvie M.;24;
80;12;72;Sylvie M.;29;
80;13;72;Sylvie M.;33;
80;14;72;Sylvie M.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
80;11;73;Valentin B.;24;
80;12;73;Valentin B.;27;
80;11;74;Abdoul Salam D.;24;
80;12;74;Abdoul Salam D.;26;
80;16;74;Abdoul Salam D.;;Les supports sont complets et restent utiles pour travailler en autonomie.
80;11;75;Guillaume D.;24;
80;12;75;Guillaume D.;31;
80;13;75;Guillaume D.;33;
80;13;75;Guillaume D.;36;
80;13;75;Guillaume D.;39;
80;14;75;Guillaume D.;;Le volume de contenu est important par rapport au temps disponible en cours.
80;15;75;Guillaume D.;;Les échanges en classe permettent de confronter plusieurs méthodes de résolution.
80;11;76;Domenico M.;25;
80;11;77;Abelle C.;24;
80;12;77;Abelle C.;29;
80;13;77;Abelle C.;39;
80;14;77;Abelle C.;;La préparation de l'évaluation pourrait être davantage structurée.
80;11;77;Antoine G.;24;
80;12;77;Antoine G.;30;
80;13;77;Antoine G.;32;
80;13;77;Antoine G.;35;
80;14;77;Antoine G.;;Certaines séances gagneraient à alterner davantage théorie et mise en pratique.
80;15;77;Antoine G.;;Les exercices proposés permettent malgré tout de mettre en pratique les notions essentielles.
80;11;78;Olivier D.;24;
80;12;78;Olivier D.;28;
80;16;78;Olivier D.;;Le module encourage la réflexion et permet d'explorer plusieurs solutions.
80;11;79;Xavier C.;24;
80;12;79;Xavier C.;28;
80;16;79;Xavier C.;;Le cours est bien structuré et les exemples facilitent la compréhension.
80;11;80;Louis G.;25;
80;17;;;;10
